fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,date,time
8.0,-73.994686,40.737518,-73.975309,40.747893,2,1504,3105
12.5,-73.97686999999999,40.76401,-74.00049,40.73545,7,1920,7377
16.5,-73.944511,40.781369,-73.953776,40.728790000000004,2,289,9190
15.0,-73.982022,40.768821,-73.98885600000001,40.753014,2,2019,6334
6.1,-73.991185,40.734935,-73.979685,40.732982,2,892,6859
16.1,-73.993732,40.756983,-73.943302,40.80943,2,1209,1319
8.1,-73.975042,40.751647,-73.990279,40.726557,2,1269,6724
6.5,-73.97839599999999,40.753370000000004,-73.98834000000001,40.743389,4,1276,4113
3.7,-73.978397,40.744748,-73.973548,40.748027,5,367,1010
9.7,-73.962125,40.805442,-73.986227,40.77752,2,759,6392
30.1,-73.9532,40.767382,-74.016388,40.641447,2,1041,587
8.9,-73.983467,40.771005,-73.98517700000001,40.747758000000005,2,1279,5254
8.5,-73.982644,40.775354,-73.994632,40.760182,2,2171,8141
9.3,-73.985337,40.738766999999996,-74.006075,40.740347,2,1146,7700
57.33,-73.958802,40.763888,-73.787509,40.645596999999995,2,1817,1318
14.0,-73.991037,40.7419,-73.966425,40.760838,2,2107,3670
6.1,-73.974675,40.751166999999995,-73.958608,40.762384999999995,2,181,5391
15.5,-73.99923299999999,40.754152000000005,-73.96403000000001,40.756187,8,1562,3159
24.0,-73.95635223,40.76381302,-73.9312439,40.85493851,2,2357,8656
4.5,-73.992403,40.738316999999995,-73.986288,40.740179,2,1272,4838
7.3,-73.95982,40.771366,-73.972335,40.763857,4,452,2579
10.1,-74.006342,40.749998,-74.010858,40.713442,2,529,6557
19.7,-73.96915200000001,40.762584999999994,-73.998317,40.677462,2,648,9514
6.5,-74.00627800000001,40.733816999999995,-73.994197,40.751003999999995,4,1931,7449
12.5,-73.94536,40.833591999999996,-73.98435,40.78152,2,733,238
30.1,-74.006519,40.744494,-73.9671,40.798395,4,1280,993
7.7,-74.003528,40.753459,-73.982112,40.760545,2,1260,4927
26.67,-73.87278,40.774227,-73.957549,40.773590999999996,2,231,6145
8.0,-73.982694,40.750939,-73.999185,40.744354,2,1670,5946
4.0,-73.964428,40.760462,-73.97160699999999,40.76206,2,1882,2901
8.5,-73.997152,40.737077,-73.98848199999999,40.748867,2,1996,5053
9.7,-74.00656,40.734548,-73.993185,40.750253,7,573,4102
6.1,-73.979387,40.781527000000004,-73.9621,40.80062,6,777,8006
21.5,-74.002277,40.714729,-73.961241,40.760706,2,1764,6016
8.5,-73.984223,40.737475,-73.998273,40.723127000000005,2,96,7522
7.5,-73.99032,40.751492,-74.001568,40.74103,2,1736,4011
12.5,-73.985162,40.747562,-73.984577,40.715367,4,2054,8547
8.9,-73.974441,40.78759,-73.993195,40.757521000000004,2,47,1925
6.5,-73.99300799999999,40.727982,-73.98846800000001,40.744543,2,68,4572
5.7,-73.97858000000001,40.753237,-73.988975,40.743963,2,139,7619
7.7,-73.967295,40.756375,-73.97815600000001,40.7293,6,666,655
12.5,-73.98530500000001,40.727740000000004,-73.948613,40.778108,2,1867,168
18.5,-73.99179699999999,40.730919,-73.97315400000001,40.673508,4,2055,8996
6.9,-73.984495,40.754734,-73.961109,40.766771000000006,2,127,7286
4.9,-73.978961,40.777453,-73.98729,40.771538,2,993,7328
6.0,-74.00392,40.72959,-74.00186,40.735170000000004,2,2168,8760
9.7,-73.98222700000001,40.757663,-73.96635699999999,40.770025,2,19,4247
6.9,-74.003034,40.728362,-73.986855,40.747801,2,204,5296
7.7,-73.976566,40.744161,-73.97697099999999,40.76188,2,447,3044
5.3,-73.984193,40.725296,-73.988674,40.733936,4,691,6922
10.5,-73.979028,40.77702,-73.9595,40.771058000000004,7,1003,2214
12.0,-73.980985,40.764216999999995,-74.001927,40.727884,2,1896,6032
16.5,-73.98485600000001,40.779205,-74.007099,40.728297,2,159,3613
5.7,-73.989775,40.762417,-73.988945,40.748075,4,1329,973
7.5,-73.973602,40.763897,-73.980548,40.753972,8,1780,6137
11.0,-73.956172,40.714135,-74.00432099999999,40.72289,2,2131,580
14.9,-73.977593,40.746477,-73.99645799999999,40.693422,2,284,8870
17.0,-73.978045,40.745677,-73.970005,40.785627000000005,2,1663,6691
15.3,-73.982439,40.678127,-73.953724,40.730284000000005,2,673,9592
49.8,-73.783508,40.648675,-73.952804,40.781656,2,1166,2618
6.5,-73.982354,40.756761,-73.97103,40.75905,2,1256,5955
8.5,-73.952283,40.777101,-73.965949,40.758428,2,1535,3394
12.5,-73.983399,40.741546,-74.010483,40.711456,6,1791,5894
13.5,-73.974884,40.754788,-73.982202,40.774152,2,1801,4702
8.5,-73.998418,40.719953000000004,-73.993868,40.746052,4,1111,7331
7.0,-73.989997,40.729421,-73.983065,40.745582,2,1703,7490
29.0,-73.98226,40.731871999999996,-73.9308,40.672542,2,2148,7677
13.7,-73.979968,40.749908000000005,-74.010543,40.709215,5,194,4582
11.7,-73.965388,40.769165,-74.005042,40.746663,2,392,6024
6.0,-73.96443199999999,40.764015,-73.956997,40.774762,2,1479,3343
8.0,-74.00906372,40.71377182,-74.00144958,40.73524857,5,2220,7113
5.7,-73.981402,40.767996999999994,-73.973812,40.782945,2,532,4080
12.1,-73.9651,40.77235,-73.996763,40.731947999999996,2,472,6401
9.5,0.0,0.0,0.0,0.0,2,2096,7096
35.5,-74.00549316,40.71996307,-73.9250946,40.86203384,4,2321,1266
8.5,-74.005579,40.734534000000004,-74.00762399999999,40.724427,2,350,7222
5.7,-73.985453,40.768364,-73.99430699999999,40.752612,2,872,1780
31.7,-73.873012,40.774142,-74.00025699999999,40.757591999999995,8,1213,4981
22.5,-73.991182,40.700962,-73.973727,40.754762,7,1730,2126
13.5,-73.959142,40.716552,-73.978135,40.737505,4,1448,8586
5.5,-73.967885,40.762822,-73.97749499999999,40.754257,8,1692,7919
14.5,-73.971748,40.762046999999995,-73.991122,40.751383000000004,2,1743,6010
9.7,-74.008021,40.72348,-73.986271,40.761235,2,341,1695
9.7,-73.99378,40.727196,-73.97649,40.755998,2,756,5608
12.9,-74.011763,40.703508,-73.975915,40.743938,2,790,4659
5.0,-73.961642,40.771166,-73.968007,40.76253,2,1924,5440
38.33,-73.972726,40.755076,-73.872587,40.7744,2,2101,5270
10.1,-73.977778,40.788649,-73.952108,40.774613,4,625,7200
4.1,-73.969155,40.791093,-73.972252,40.796513,7,746,5945
16.9,-73.98177199999999,40.778423,-73.906368,40.745808000000004,2,820,325
4.5,-73.981571,40.770534999999995,-73.98186899999999,40.764526000000004,2,826,617
9.3,-73.971775,40.75764,-73.947078,40.789275,7,1319,9584
4.5,-73.986565,40.742940000000004,-73.983772,40.750654,2,1890,5211
13.5,-73.991927,40.738588,-74.017332,40.711128,4,1915,9131
23.7,-74.005517,40.707367,-73.942797,40.808347999999995,7,70,8086
6.1,-73.965078,40.769269,-73.953869,40.787274,2,517,6375
6.9,-73.97716,40.758958,-73.97934000000001,40.740383,4,1179,9162
4.1,-73.985658,40.744159,-73.980019,40.751159,2,1246,4428
11.0,-73.989488,40.741662,-73.980638,40.758262,2,1366,3472
3.5,-73.977547,40.753277000000004,-73.984272,40.75548,2,1876,1640
14.1,0.0,0.0,0.0,0.0,2,139,557
36.0,-73.870645,40.773613,-73.988363,40.74548,2,542,3191
4.5,-73.9692,40.796884999999996,-73.960858,40.806818,2,946,2888
11.5,-73.981572,40.76783,-73.95063,40.78333,2,1439,5975
7.0,-73.982122,40.778511,-73.979104,40.763083,2,1987,1949
4.9,-73.997713,40.74673,-73.985793,40.739112,4,478,1015
10.1,-73.955822,40.779852000000005,-73.950602,40.771002,2,589,2589
8.9,-74.010202,40.704987,-74.015017,40.714245,2,1159,3376
14.9,-74.008217,40.716114000000005,-73.933821,40.705604,4,372,645
5.3,-73.951887,40.778002,-73.961977,40.763867,2,1018,8256
24.0,-73.991747,40.76478,-73.92434,40.814883,2,1875,1178
15.5,0.0,0.0,-73.95298000000001,40.78667,7,2030,5206
4.9,-73.977327,40.753955,-73.975897,40.758352,2,803,3496
9.5,-73.978177,40.750538,-73.95634799999999,40.773169,2,1645,7684
9.0,-73.98558,40.743477,-73.990712,40.724346999999995,7,1735,9605
8.5,-73.978087,40.764637,-73.982362,40.77956,7,2115,5194
15.3,-73.96864599999999,40.801638,-73.96864599999999,40.801638,5,625,7362
8.5,-74.002708,40.72358,-74.016862,40.704762,5,1202,3724
8.5,-74.00800799999999,40.740111999999996,-74.007132,40.75189,2,2073,4108
11.0,-74.006473,40.737396999999994,-73.978967,40.752927,2,2184,3170
16.0,-73.99351501,40.73576736,-73.95246887,40.70605469,2,2337,8704
4.6,-73.994709,40.73152,-73.985712,40.727798,4,29,9270
44.83,-73.863495,40.769542,-73.972515,40.755652000000005,5,1548,2912
13.0,-73.96833000000001,40.768135,-73.994127,40.751272,8,1949,8853
5.7,-73.967878,40.762147999999996,-73.975045,40.756437,7,564,3774
10.0,-73.967388,40.771921999999996,-73.962982,40.793912,4,1643,8223
12.1,-73.973563,40.764367,-73.971615,40.797398,2,667,4347
11.7,-73.996515,40.72534,-73.958107,40.717457,2,1136,7515
4.9,-73.98848000000001,40.723023,-73.993893,40.731928,2,1152,5909
17.3,-73.982424,40.77446,-74.010115,40.721002,4,680,5387
44.83,-73.870717,40.773678000000004,-73.98960799999999,40.725549,2,1803,5791
11.5,-73.98801,40.74793,-73.980572,40.763432,2,2045,5707
6.1,-73.989542,40.739382,-73.998693,40.723384,2,412,6006
14.9,-74.00533,40.741102000000005,-73.975255,40.75676,2,1287,6996
57.0,-74.009649,40.705884000000005,-74.17748900000001,40.695215000000005,2,1335,1723
9.7,-74.00050999999999,40.738084,-73.99875,40.763855,5,993,4413
5.3,-73.996024,40.758776,-73.98168100000001,40.765147999999996,4,1179,8472
5.7,-73.96245400000001,40.77041,-73.95491899999999,40.767278999999995,2,869,3690
7.0,-73.97236600000001,40.750857,-73.988737,40.749912,2,1798,3101
6.1,-73.973972,40.782953000000006,-73.983025,40.7719,5,517,6859
5.3,-73.99085699999999,40.730261999999996,-73.98598,40.74086,4,1179,7762
8.0,-73.973114,40.795486,-73.985297,40.776522,2,1551,5962
11.5,-73.975105,40.782605,-73.957555,40.785612,4,1773,5106
7.7,-73.99056,40.743715,-73.986975,40.726768,2,145,7203
10.9,-73.98212099999999,40.768609999999995,-73.967191,40.752935,2,885,6386
7.3,-73.972472,40.755846000000005,-73.989173,40.742042,2,804,4902
14.5,-74.00202179,40.73022079,-73.97012329,40.74868011,2,2263,2192
16.5,-73.970344,40.756401000000004,-73.992678,40.698066,2,746,8222
16.1,-73.977313,40.753675,-74.013982,40.702704,2,118,4204
2.5,-73.98265699999999,40.731395,-73.982282,40.731852,2,307,9192
11.3,-73.953795,40.770503000000005,-73.97679699999999,40.756402,4,343,5452
12.0,-74.009683,40.713822,-73.98174200000001,40.75886,2,1507,1763
6.5,-73.973417,40.748288,-73.9844,40.728565,2,113,5002
7.7,-73.964225,40.765368,-73.957832,40.781628999999995,2,731,2112
9.3,-73.969459,40.753537,-73.999581,40.734123,2,897,6300
7.5,-73.980526,40.734182000000004,-73.989068,40.722958,2,1476,4037
12.5,-73.98720300000001,40.691086999999996,-73.9806,40.65726,5,1139,510
13.3,-74.008494,40.734860999999995,-73.973796,40.764553,2,49,2859
8.5,-73.985725,40.718042,-73.985958,40.740797,2,754,3496
13.5,-73.985624,40.759152,-74.00596800000001,40.741205,6,1955,2442
6.9,-73.992346,40.755356,-73.996263,40.740377,5,288,3033
12.1,-73.980237,40.765477000000004,-73.982033,40.724055,2,406,24
49.57,-73.991745,40.746533,-73.776389,40.645235,5,717,1597
30.9,-73.86304100000001,40.769323,-73.991704,40.749961,2,90,6315
5.3,-73.975268,40.741393,-73.983228,40.742495,4,690,4067
24.5,-73.980407,40.738371,-73.90939200000001,40.826491,2,1601,2398
5.7,-73.983287,40.726089,-73.99885400000001,40.734238,2,1069,9
35.8,-73.86298199999999,40.769055,-73.992327,40.758585,7,1432,3544
6.5,-73.90298100000001,40.741566,-73.912236,40.747161,2,1628,4050
7.0,-73.977131,40.776751000000004,-73.97366600000001,40.794786,2,78,8417
24.0,-73.988159,40.764814,-73.928907,40.865669,2,1344,237
8.0,-74.00257111,40.73357773,-73.98726654,40.72237015,2,2191,8598
10.5,-73.95945999999999,40.774079,-73.974663,40.756508000000004,2,341,5750
7.3,-73.981753,40.783561999999996,-73.965994,40.789809000000005,2,802,4986
15.0,-73.974962,40.680562,-73.91843,40.681717,2,1650,115
20.5,-73.96406,40.758821999999995,-73.995518,40.739282,2,1947,4178
44.33,-74.00236,40.718959999999996,-73.87119,40.7742,2,1975,5681
9.7,-73.98190100000001,40.772469,-73.971463,40.755117999999996,2,208,6754
4.9,-73.976805,40.76405,-73.984537,40.759537,4,1141,3841
11.5,-73.95859200000001,40.768703,-73.977437,40.757601,2,1872,4685
5.5,-74.00644,40.733434,-73.994202,40.743415999999996,2,2101,1097
29.4,-74.003918,40.731882,-73.908505,40.847991,2,60,1110
4.1,-73.959773,40.769405,-73.966388,40.7639,7,895,3350
11.5,-73.986036,40.75764,-74.007349,40.727666,2,1540,3513
30.67,-73.873263,40.773912,-73.978748,40.76486,6,216,7256
27.3,-73.98649300000001,40.759212,-73.87056700000001,40.773720000000004,4,1085,3243
11.0,-73.984557,40.728675,-73.98608,40.748977000000004,2,1588,4582
14.9,-73.959324,40.810186,-73.973013,40.746664,5,1054,794
16.1,-73.971785,40.756499,-74.013319,40.709354,6,1055,3658
19.0,-73.95459747,40.78258896,-73.98240662,40.74285126,2,2344,2314
9.3,-73.983938,40.781213,-73.952647,40.789305,4,322,4466
15.7,-73.86285699999999,40.769083,-73.936392,40.736284999999995,2,432,8969
12.1,-74.002925,40.739242,-73.969479,40.785115000000005,2,517,8771
10.1,-73.99545400000001,40.726438,-73.957938,40.719676,4,710,8628
10.5,-73.9975,40.7614,-73.9768,40.7853,2,1012,4560
8.5,-73.992269,40.749571,-73.983039,40.731386,2,1887,912
19.0,-73.96372,40.757146999999996,-73.939572,40.827982,4,1930,4038
4.1,-73.981448,40.732345,-73.974352,40.742615,4,23,5862
5.7,-73.958034,40.773236,-73.94205500000001,40.795334999999994,4,127,8325
2.5,-74.006507,40.732797,-74.006438,40.73281,5,417,1858
11.8,-74.015493,40.715154,-73.993945,40.693944,2,71,7926
14.1,-73.968466,40.754965999999996,-73.958839,40.783365,4,1213,4068
4.1,-73.955867,40.776438,-73.957942,40.779633000000004,2,274,5939
8.5,-73.962672,40.7699,-73.97505699999999,40.752352,5,323,6031
6.5,-73.984391,40.759767,-73.98230500000001,40.74309,5,405,9507
9.7,-73.95584000000001,40.778917,-73.986457,40.756316999999996,2,1226,1580
4.5,-74.000279,40.761590000000005,-73.99167299999999,40.758159,2,532,2911
12.1,-73.992077,40.742557,-74.015213,40.71138,2,920,2620
5.3,-73.99199200000001,40.749839,-73.994887,40.739928000000006,2,1270,3185
9.5,-73.974888,40.74975,-73.95602199999999,40.775752000000004,7,1577,4817
7.0,-73.97704399999999,40.764697,-73.980267,40.748835,2,1972,2495
6.9,-73.974246,40.751315000000005,-73.978656,40.762116999999996,2,487,4447
9.3,-73.945863,40.777817,-73.965592,40.765816,2,1080,4456
15.5,-73.975447,40.74527,-74.01269599999999,40.701797,2,1390,2727
6.0,-73.990836,40.761121,-73.994872,40.75011,2,1475,3122
4.9,-74.004616,40.734142,-74.006946,40.719566,2,402,3649
11.0,-73.987373,40.741797,-73.979487,40.760929,4,2038,5341
35.83,-73.863295,40.769859999999994,-73.992172,40.725623999999996,2,2048,8823
13.7,-73.97814699999999,40.749157000000004,-73.91763,40.746497,2,460,6892
8.5,-73.97035799999999,40.762361,-73.955339,40.782918,2,63,6354
2.5,0.0,0.0,0.0,0.0,2,682,2734
5.7,-73.992778,40.742893,-73.992738,40.753333000000005,2,791,7522
31.7,-73.885385,40.773125,-73.982407,40.73584,4,969,6697
6.5,-73.97014,40.796925,-73.96847199999999,40.786522,2,1219,5513
6.9,-73.954497,40.769247,-73.970185,40.752507,4,1302,3053
16.5,0.0,0.0,-73.93659973,40.79654312,2,2243,5745
32.5,-73.991762,40.744254,-73.861745,40.768421999999994,4,898,5432
6.5,-73.994867,40.765212,-73.994152,40.752415,6,2049,1358
10.0,-73.97872925,40.74500275,-73.95810699,40.7731781,2,2224,4491
11.7,-73.97890699999999,40.766971999999996,-73.953255,40.810145,2,101,7135
35.47,-73.968734,40.764402000000004,-73.865386,40.770794,2,311,4775
45.0,-73.422692,40.747012,-73.870317,40.77316,2,598,3422
10.1,-73.94770600000001,40.790185,-73.98334799999999,40.782009,2,299,7210
4.9,-73.982167,40.777828,-73.985063,40.766737,2,1219,6298
6.1,-73.97192,40.754928,-73.95775,40.773925,2,1222,8626
9.0,-73.920642,40.770825,-73.96648,40.772252,5,1573,2600
11.0,-73.985862,40.74752,-74.00018,40.714232,6,1882,1114
5.5,-73.980582,40.742457,-73.987125,40.749607,2,1974,4747
8.1,-74.007195,40.748627,-74.011278,40.716423,2,225,1863
9.0,-73.99807,40.746062,-73.988977,40.724425,2,1608,1206
5.5,-73.99989000000001,40.738307,-74.006578,40.727225,2,2037,2823
16.5,-73.94509000000001,40.775061,-74.01143,40.702690000000004,2,283,1021
13.7,-74.007304,40.707095,-73.946285,40.714337,2,912,901
7.3,-73.981489,40.732371,-73.991196,40.748365,2,1207,1448
42.0,-73.782159,40.644621,-73.929439,40.763811,2,1979,1924
30.3,-73.99158,40.735234999999996,-73.86845,40.729007,2,1365,3125
13.3,-73.962153,40.759495,-73.996258,40.72547,7,756,4080
6.0,-73.98265839,40.77463531,-73.98588562,40.76380157,4,2198,5359
6.5,-74.00191,40.740722,-73.993842,40.751712,2,1297,6343
57.33,0.0,0.0,0.0,0.0,2,1580,5641
9.0,-73.971142,40.757432,-73.991982,40.738075,2,1836,9373
6.9,-73.974887,40.757704,-73.991401,40.750186,5,38,4689
4.0,-73.969045,40.790877,-73.976125,40.785581,4,1532,3098
6.5,-73.98447,40.755322,-73.971173,40.74861,7,1848,7531
5.7,-73.964606,40.757092,-74.001797,40.738521,2,605,9024
4.1,-73.962055,40.759572999999996,-73.955228,40.766172999999995,2,957,5271
5.0,-73.969718,40.753171,-73.962758,40.758638,2,1349,6353
8.0,-73.973293,40.790286,-73.95797900000001,40.780507,2,1352,5412
15.5,-73.99225799999999,40.725392,-74.00519,40.719532,8,1882,8366
30.67,-73.86259799999999,40.769112,-73.969325,40.763207,2,587,2772
9.7,-73.97537700000001,40.749907,-73.981902,40.757255,2,1045,4324
4.5,-73.951264,40.778719,-73.961373,40.776019,5,1241,6757
8.9,-73.975595,40.781835,-73.98467,40.755897999999995,2,1284,1807
8.0,-73.966287,40.712947,-73.958628,40.6908,2,1729,651
5.3,-73.98692700000001,40.719632,-73.984937,40.728015,2,157,331
19.7,-73.949611,40.777051,-74.009036,40.738409000000004,2,1008,5390
14.5,-74.01152900000001,40.708056,-73.981584,40.679803,5,1071,8016
6.9,-73.99243,40.756240000000005,-73.99020300000001,40.739157,4,432,4790
8.5,-73.981899,40.777891,-73.955322,40.765825,4,659,9581
13.3,-73.949667,40.776851,-73.989563,40.756493,2,960,2026
13.0,-73.95691500000001,40.78083,-73.989993,40.772327000000004,2,1346,5570
6.5,-73.967205,40.756797999999996,-73.98059599999999,40.745401,4,1696,7887
5.0,-73.990478,40.732077000000004,-73.990478,40.732077000000004,2,1891,6872
9.3,-73.981877,40.763033,-73.985285,40.741917,7,111,2903
24.27,-73.982287,40.752413,-73.857923,40.723263,4,686,9440
13.7,-73.972543,40.758778,-74.000945,40.723116999999995,2,804,3384
9.3,-73.977972,40.778642,-73.961072,40.766958,2,932,3634
14.5,-73.99343,40.757832,-74.006528,40.716294,6,981,3815
8.1,-73.975066,40.761737,-73.994682,40.745203000000004,2,1144,6989
11.0,-73.98274994,40.75733185,-73.97232819,40.79362488,2,2205,273
5.3,-73.99507,40.719854999999995,-73.98803199999999,40.71743,2,504,9299
4.0,-73.98220699999999,40.752247,-73.988322,40.746067,2,1823,4206
4.5,-73.958863,40.764101000000004,-73.952703,40.76838,2,702,2258
33.33,-73.872875,40.774122,-73.934415,40.854459999999996,7,1792,3829
8.5,-73.97135,40.761542999999996,-73.95437700000001,40.786977,2,110,6501
16.9,-73.997476,40.726089,-73.960306,40.770607,2,205,6917
20.5,-73.983017,40.761612,-74.00788,40.712375,5,1429,8608
9.0,-74.004085,40.742727,-73.997623,40.721752,2,1530,1143
7.0,-73.971412,40.760732,-73.95914499999999,40.774912,2,2107,3181
8.5,-73.98067474,40.77991867,-73.97753906,40.75535202,2,2264,1300
10.5,-73.974367,40.756135,-73.98342199999999,40.774421999999994,8,1360,6795
12.5,-73.986062,40.756437,-73.99075,40.694727,2,1663,3634
10.0,-74.004701,40.752016999999995,-73.978753,40.741115,2,2100,5802
3.3,-73.972802,40.790785,-73.968502,40.796553,4,507,5889
18.5,-73.94296700000001,40.841428,-73.965473,40.793184000000004,4,1618,4181
9.5,-73.994763,40.724688,-73.994763,40.724688,2,2064,2835
14.0,-73.99156952,40.7498436,-73.96364594,40.77403641,2,2342,5553
6.5,-73.979477,40.749842,-73.992773,40.738175,2,820,7690
5.7,-73.985155,40.746897,-73.979876,40.73925,2,860,850
19.5,-73.994682,40.755782,-73.95421,40.764875,2,1710,2517
4.0,-73.94659300000001,40.797507,-73.94106,40.804959999999994,2,2035,2453
6.1,-73.959747,40.766975,-73.974845,40.759268,2,109,8993
5.3,-73.956882,40.780938,-73.967505,40.766273,7,339,5619
10.5,-73.994212,40.719918,-73.981812,40.749340000000004,4,439,1980
5.3,-73.95376,40.782152,-73.951635,40.771908,4,1058,6971
3.7,-73.97749499999999,40.746767,-73.97459,40.751052,5,658,6289
8.9,-73.973292,40.751497,-73.951955,40.782792,2,858,9439
33.7,-73.988617,40.731455,-73.998338,40.597675,2,877,75
6.1,-73.986701,40.775904,-73.979795,40.763767,2,635,2030
12.1,-74.001543,40.724947,-73.989008,40.766745,4,849,7694
7.7,-73.990305,40.76719,-73.991647,40.756182,8,1073,5331
6.0,-73.975932,40.740685,-73.991017,40.751101,2,1476,8339
7.0,-73.99770600000001,40.716846999999994,-74.01116400000001,40.714263,4,2095,7424
4.5,-73.993613,40.74171,-73.98559,40.750125,2,880,4153
7.0,-73.995988,40.748554999999996,-73.982887,40.766873,2,2025,9221
9.7,-73.981532,40.689912,-74.008503,40.715938,2,333,5317
11.3,-74.007683,40.732292,-73.976473,40.762495,4,1214,1840
7.0,-73.98898100000001,40.7433,-73.983694,40.756602,2,1908,6014
11.3,-73.975967,40.78907,-73.98808199999999,40.743423,2,493,1593
8.5,-73.962698,40.768762,-73.98715200000001,40.749712,4,808,6012
8.0,-73.986761,40.756361,-73.98155799999999,40.746889,2,1604,623
6.0,-74.005868,40.751740000000005,-74.00263199999999,40.76068,7,1647,7037
4.5,-73.9896698,40.70323563,-73.99187469,40.69940186,5,2243,2254
9.3,-73.996607,40.742647,-73.986277,40.727948,8,1060,6859
18.5,-74.000052,40.742927,-73.923162,40.739775,2,1464,1196
11.5,-73.97798157,40.77362823,-73.96087646,40.75696945,2,2199,5481
12.5,-73.98162079,40.77032089,-73.95530701,40.77344131,7,2335,3257
7.3,-73.982303,40.742908,-73.988015,40.753965,2,70,2530
7.7,-73.97905300000001,40.791607,-73.985312,40.778932,2,1000,3491
7.5,-73.990378,40.7189,-74.004316,40.730263,4,2077,218
11.7,-73.95275600000001,40.776703999999995,-73.977713,40.757619,2,168,3173
7.3,-74.004568,40.72421,-73.981382,40.72899,2,677,7574
7.5,-73.978851,40.762699,-73.988206,40.761571,2,1638,9240
16.0,-74.00950623,40.74729156,-73.97996521,40.78887939,2,2190,5504
13.7,-73.97914300000001,40.755571999999994,-74.004058,40.716565,2,687,5271
10.9,-73.963622,40.71096,-73.990783,40.728322,4,1273,5045
8.5,-73.978122,40.763262,-73.975747,40.741564000000004,4,1499,9084
9.0,-73.995737,40.724657,-74.000002,40.74132,2,1640,5855
5.3,-73.987513,40.753752,-74.000827,40.757979999999996,2,284,2608
6.1,-73.137393,41.366138,-73.137393,41.366138,2,511,7218
13.3,-73.969509,40.765219,-73.97529399999999,40.729317,2,1245,3599
13.5,-73.955962,40.784727000000004,-73.96801500000001,40.763615,4,1753,4316
7.0,-74.001855,40.724582,-73.998862,40.73822,2,1990,2488
8.1,-73.95931,40.760145,-73.975758,40.75996,2,419,3770
9.3,-73.99456500000001,40.725986,-73.990286,40.756718,2,685,73
4.9,-73.991637,40.759882,-73.991132,40.750217,2,785,9208
9.3,-74.00658299999999,40.744225,-73.963833,40.761522,2,578,521
7.5,-73.98480225,40.73963928,-73.99159241,40.73535919,2,2201,6544
12.5,-73.99557495,40.72683716,-73.97544861,40.74167633,2,2359,6415
5.3,-73.988465,40.737697999999995,-73.977815,40.750477000000004,2,137,1703
4.9,-73.992876,40.763102,-73.992876,40.763102,2,511,5721
10.0,-73.99394000000001,40.73234,-73.990285,40.746342,2,1783,5395
7.3,-73.999249,40.744193,-73.97324499999999,40.764379,2,239,1571
3.3,-73.97861,40.745015,-73.973623,40.748709999999996,2,376,8272
57.33,-73.804682,40.680893,-73.99025300000001,40.730407,2,1792,1527
15.7,-73.996813,40.742352000000004,-73.95711,40.745642,2,887,454
5.3,-73.973913,40.752794,-73.972425,40.746814,6,887,4066
11.3,-73.98804200000001,40.764678,-73.948518,40.774793,2,936,254
8.9,-73.991479,40.750053,-73.975205,40.755790999999995,2,768,4470
8.1,-73.967988,40.765370000000004,-73.952925,40.783272,2,1036,6681
4.1,-73.978362,40.753242,-73.977035,40.759878,2,14,3002
38.33,-73.98005699999999,40.770645,-73.87250999999999,40.774457,2,1705,6154
10.0,-73.994036,40.761638,-74.007202,40.733076000000004,2,1951,1368
5.3,-74.00550799999999,40.726974,-73.995285,40.739345,2,933,7265
11.0,-73.966588,40.804426,-73.939276,40.792645,2,1479,5884
5.0,-73.990661,40.729968,-73.98096,40.729872,2,1498,6855
8.1,-73.900062,40.748197,-73.900062,40.748197,4,631,6986
9.3,-73.962215,40.77928,-73.98698,40.769907,6,821,4823
14.5,-73.955437,40.779666999999996,-73.991578,40.727396999999996,2,1278,4434
8.0,-73.97385,40.763092,-73.982333,40.756316999999996,2,1480,6882
3.5,-73.976442,40.780522,-73.981712,40.777772,2,1849,5832
4.5,-73.976896,40.754414000000004,-73.972563,40.759256,2,2173,2222
6.9,-74.000023,40.727099,-73.98952,40.7481,6,162,7169
5.5,-73.950688,40.785759000000006,-73.949589,40.793741,2,1646,4148
15.0,-73.94938499999999,40.713958,-73.918847,40.743,2,1742,856
7.7,-73.994569,40.761140999999995,-73.977225,40.759995,2,62,4664
4.9,-73.979467,40.743848,-73.973282,40.752848,2,110,3974
5.3,-73.977245,40.753523,-73.967327,40.761922,2,636,5282
11.7,-73.996115,40.759165,-73.98071999999999,40.724177000000005,4,789,1040
6.9,-73.99335400000001,40.752373,-73.981619,40.760675,2,1255,3065
8.9,-73.982342,40.777215000000005,-73.961148,40.811673,4,371,6490
10.1,-73.983225,40.756363,-74.008113,40.7469,7,1133,6828
4.5,-73.98321700000001,40.763107,-73.97842,40.762287,5,2058,4016
5.0,-73.97753143,40.77920151,-73.98658752,40.76988983,2,2266,864
4.9,-74.00277700000001,40.733722,-74.009505,40.720248,2,59,5484
5.3,-73.985192,40.753005,-73.985192,40.753005,2,439,2776
12.9,-74.001265,40.731716,-73.989164,40.688513,2,681,531
3.5,-73.97005300000001,40.76243,-73.96706800000001,40.766636,2,1551,2526
10.0,-73.951797,40.773996999999994,-73.964414,40.761469,2,2145,2707
11.0,-73.97463989,40.791008000000005,-73.97490692,40.75854111,2,2312,1529
15.0,-73.96466,40.767697,-74.000567,40.747825,2,1985,7986
