fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
18.0,-73.98980300000002,40.729962,-73.99489,40.755565,7
5.7,-73.948098,40.77479,-73.96143000000002,40.764551,2
9.5,-73.989073,40.741662,-73.974227,40.759202,2
6.0,-73.963092,40.77813,-73.975647,40.781787,2
15.0,-73.98297119,40.76709747,-74.00637054,40.72221756,2
8.0,-73.963174,40.771941,-73.973759,40.755441,2
4.9,-73.98649499999998,40.739927,-73.977476,40.75197100000001,2
8.5,-73.96008499999998,40.775637,-73.97205600000002,40.765598,2
6.9,-73.977745,40.739792,-73.992232,40.730752,7
9.0,-73.973237,40.752907,-73.988476,40.75621,4
13.5,-73.99792,40.72599500000001,-73.98747,40.765387,2
7.5,-73.960655,40.7782,-73.968552,40.764672,2
6.5,-73.973282,40.758983,-73.960427,40.774357,2
12.5,-73.985883,40.757698,-73.958015,40.803393,4
8.0,-74.003927,40.73826500000001,-73.97929,40.744002,6
7.5,-73.98605347,40.74105835,-73.99027252,40.74836731,2
6.5,-73.986473,40.762435,-73.968942,40.762305,4
7.5,-73.977046,40.758747,-73.99215600000002,40.737683,2
9.0,-73.97345899999998,40.795223,-73.955802,40.777919,2
4.9,-73.973063,40.758437,-73.984753,40.758978000000006,2
8.5,-73.992879,40.730183,-73.992083,40.749051,2
4.5,-73.98012299999998,40.762032,-73.981353,40.764838,2
5.7,-73.985557,40.74409,-73.973729,40.743807,2
16.0,-73.97823299999997,40.745615,-73.964469,40.802343,2
7.7,-73.98469,40.760603,-73.992886,40.757913,2
12.0,-73.98395,40.755952,-73.98021800000002,40.765347,2
10.5,-74.00667299999998,40.747078,-73.967136,40.770039,2
11.3,-73.971735,40.797165,-73.985474,40.762052,2
18.1,-73.960792,40.772425,-73.994388,40.710557,2
7.7,-73.95624000000002,40.775725,-73.955884,40.764657,5
4.9,-73.963525,40.757703,-73.962333,40.764589,2
9.5,-73.99035699999997,40.718922,-73.97988199999998,40.74566,2
16.1,-73.997576,40.761016,-73.99861899999998,40.728387,4
6.9,-73.959462,40.799065,-73.938678,40.800803,4
11.3,-73.98812,40.760355,-73.95200899999998,40.784308,2
9.3,-73.977108,40.749262,-73.98356700000002,40.757122,4
10.0,-73.978893,40.762104,-73.986246,40.75376,2
11.7,-74.003338,40.72659,-73.957263,40.770745,2
8.9,-73.981702,40.772047,-73.99813,40.76076,2
4.9,-73.95099499999998,40.782778,-73.969545,40.785497,2
10.1,-73.966107,40.758106,-73.9879,40.721001,2
11.3,-73.995046,40.740062,-73.971272,40.760621,4
9.5,-73.996868,40.747125,-73.998388,40.72295,2
5.7,-73.981471,40.780948,-73.966071,40.790022,2
5.3,-73.982085,40.728041,-73.979321,40.735931,4
6.5,-73.97043000000002,40.796735,-73.982321,40.777169,2
8.5,-74.000815,40.762159,-73.979508,40.762384,4
8.5,-73.985872,40.758799,-73.987421,40.739891,4
15.0,-73.962186,40.779244,-73.98562700000002,40.745483,2
6.9,-73.983335,40.771148,-73.991733,40.759718,2
7.0,-73.976421,40.788582,-73.966837,40.807554,2
7.0,-73.985562,40.741712,-73.990077,40.749637,2
8.5,-73.958822,40.77495800000001,-73.986828,40.750252,2
8.9,-73.997703,40.724238,-74.01066,40.708578,5
11.4,-73.993662,40.758839,-73.961614,40.778549,4
8.9,-73.983358,40.77119,-73.978288,40.752507,2
6.1,-73.97195699999997,40.756715,-73.962117,40.765422,7
15.3,-74.00709300000003,40.705342,-73.971447,40.76055,2
5.0,-73.996225,40.740378,-73.988079,40.745113,2
5.0,-73.95521,40.768867,-73.961667,40.776237,2
5.3,-73.978411,40.748247,-73.971467,40.757388,2
4.5,-73.98119799999998,40.779148,-73.972858,40.790597,6
11.0,-74.01091,40.71649,-74.00514,40.75223,2
14.5,-73.96788788,40.77131271,-73.99118805,40.75022125,2
6.1,-73.991148,40.739784,-73.978318,40.751107,2
13.3,-73.955761,40.765995,-73.993483,40.750245,2
10.1,-73.97203,40.761758,-73.987473,40.728475,2
6.9,-73.9751,40.7552,-73.98,40.7659,0
3.7,-73.962885,40.717277,-73.964337,40.71316,7
6.0,-73.992735,40.724375,-74.004121,40.730139,2
12.1,-73.98366999999998,40.721493,-73.986305,40.750373,2
5.0,-73.970458,40.761093,-73.973662,40.764563,2
8.0,-73.98510300000002,40.746277,-74.008319,40.732685,4
11.7,-74.00846700000002,40.745337,-73.975383,40.748948,5
6.5,-73.970387,40.757252,-73.953487,40.778492,6
4.1,-73.988399,40.77644,-73.981226,40.78087,2
9.3,-74.001648,40.739357,-73.970575,40.751867,4
4.9,-73.985107,40.736065,-73.97405,40.751635,4
12.0,-73.991108,40.732937,-73.99749200000002,40.736605,7
10.0,-74.002593,40.730252,-73.97917,40.75779,2
10.9,-73.98196300000002,40.762884,-74.000816,40.725939,2
21.0,-73.993487,40.749525,-74.010977,40.709745,2
8.5,-73.95510999999998,40.786025,-73.97993699999998,40.778027,2
15.7,-73.960002,40.762477,-73.99918000000002,40.723567,2
4.9,-73.96937199999998,40.768606,-73.982339,40.771463,2
5.7,-73.96712,40.766798,-73.95479,40.777957,2
7.0,-73.96808,40.792267,-73.982357,40.77262800000001,2
10.0,-73.961226,40.806704,-73.953958,40.784791,5
7.3,-73.975117,40.752797,-73.956407,40.764567,4
9.3,-73.95362,40.791092,-73.95482,40.76551,2
6.1,-73.97847,40.754212,-73.961547,40.759013,2
5.5,-73.980253,40.748495,-73.972207,40.755322,2
19.33,-73.98890686,40.74464035,-73.95623779,40.74760056,7
5.5,-73.97545624,40.75137711,-73.98188019,40.74233627,2
4.9,-73.952476,40.784007,-73.96374200000002,40.774249,2
10.9,-73.948053,40.72428,-73.98590300000002,40.726947,2
6.5,-73.99414825,40.75115585,-74.00664520000002,40.74422073,2
6.9,-73.996072,40.743482,-74.00291999999997,40.724492,2
16.0,-73.995819,40.759323,-74.002236,40.72423,2
15.5,-74.00389799999998,40.74788,-73.964947,40.76387,2
8.1,-73.953303,40.77574,-73.97865999999998,40.761557,7
7.3,-73.978608,40.76315200000001,-73.989333,40.751473,2
10.9,-73.980102,40.785648,-73.95226600000002,40.789806,4
4.9,-73.983584,40.74616,-73.981473,40.754462,2
8.5,-73.97640200000002,40.780825,-73.966033,40.804952,2
8.5,-73.993941,40.717794,-73.996925,40.737241,2
4.5,-74.005154,40.721839,-73.998154,40.735449,2
5.3,-74.001935,40.740503,-73.990639,40.755751,2
20.0,-73.95503199999997,40.765447,-73.97732099999998,40.787524,2
6.1,-73.99076099999998,40.734544,-74.00441500000002,40.721268,4
12.5,-74.006338,40.739653,-73.964053,40.773653,5
11.7,-73.987646,40.731065,-73.983591,40.765765,4
5.7,-73.96791800000003,40.762658,-73.977338,40.758343,7
5.5,-73.951679,40.769752,-73.96039,40.778642,2
5.5,-73.977475,40.784342,-73.967217,40.792692,2
6.1,-74.006536,40.732937,-74.006069,40.723729,2
7.5,-73.966537,40.76199,-73.951252,40.771585,5
10.0,-73.99458,40.750182,-73.97871500000002,40.777395,4
13.0,-73.961642,40.760765,-73.981165,40.729302,2
4.5,-73.99564362,40.74503326,-74.00526428,40.74810028,2
4.5,-73.982985,40.75694,-73.989807,40.748513,2
10.1,-73.982393,40.774628,-74.007759,40.732736,2
6.1,-74.003893,40.725645,-73.997069,40.74655,2
8.9,-73.979185,40.744626,-73.996576,40.762615,4
5.3,-73.965111,40.755957,-73.966989,40.760279,2
7.5,-73.97109222,40.75829315,-73.98535156,40.73867798,2
9.3,-74.007988,40.737547,-73.971662,40.757862,4
9.3,-73.981657,40.732562,-73.98554,40.756868,2
6.0,-73.974352,40.762159,-73.966574,40.76708,2
9.3,-73.974746,40.742088,-73.952446,40.780655,2
9.7,-73.980947,40.781875,-73.981943,40.77566,2
10.9,-74.014667,40.718073,-73.99479000000002,40.750148,7
6.1,-74.004065,40.73824000000001,-73.978015,40.754862,5
7.0,-73.950272,40.77216,-73.96364200000002,40.761802,5
14.5,-73.994374,40.751157,-74.009699,40.710156,2
15.7,-73.983615,40.725901,-73.97021099999998,40.787344,4
17.3,-73.992063,40.725942,-73.973623,40.75963400000001,2
7.5,-73.968742,40.767363,-73.968524,40.786276,2
13.0,-73.994947,40.727739,-73.98268,40.769251,2
9.0,-73.992375,40.724496,-73.990651,40.750103,2
13.3,-73.984927,40.736575,-73.97194499999998,40.782038,2
12.1,-73.960973,40.798437,-73.995145,40.750405,2
9.7,-73.97669499999998,40.75086,-74.006679,40.743712,2
5.5,-73.97620699999997,40.7882,-73.97294699999998,40.795715,2
6.5,-73.98258,40.761702,-73.987658,40.75095200000001,2
7.7,-73.985701,40.757692,-74.00066,40.733914,2
9.7,-73.948447,40.782532,-73.97449,40.756482,2
7.0,-73.950872,40.72910200000001,-73.954025,40.742167,2
10.0,-73.964773,40.770827,-73.975145,40.756012,2
21.5,-73.962375,40.77342,-73.99753,40.723122,2
7.5,-74.00631714,40.73316574,-73.98865509,40.73132324,2
7.0,-73.98432159,40.74568176,-73.98109436,40.76290894,2
6.5,-73.992012,40.74968300000001,-73.979842,40.739998,2
4.9,-73.972863,40.756037,-73.972572,40.756348,2
3.7,-73.97285600000002,40.764443,-73.979608,40.761889,2
8.5,-73.987802,40.75499,-73.978677,40.752175,6
10.5,-73.980652,40.774922,-73.980877,40.744732,2
4.5,-73.99823,40.750903,-73.988162,40.744875,2
4.9,-73.97429100000002,40.763269,-73.983726,40.758812,6
5.0,-73.987032,40.729602,-73.975363,40.72528,2
13.5,-73.966317,40.758584,-73.974496,40.74693900000001,2
4.5,-73.976687,40.751561,-73.98981500000002,40.756702,2
5.3,-73.98655699999998,40.77685,-73.976798,40.784955,2
8.0,-73.96802,40.800974,-73.974281,40.78358,2
8.5,-73.981775,40.76365,-73.96337,40.771659,2
7.7,-73.976865,40.762775,-73.975523,40.754978,2
10.9,-74.001846,40.724359,-73.980046,40.765565,4
5.3,-73.974292,40.76254,-73.9824,40.76831,4
10.9,-73.999505,40.725002,-73.973262,40.76329000000001,0
8.5,-73.976137,40.785681,-73.991875,40.759501,2
4.9,-73.997005,40.75245200000001,-74.005507,40.739587,4
8.5,-74.00738,40.705212,-74.008145,40.731067,4
6.1,-73.960225,40.770247,-73.97318299999998,40.758788,2
3.7,-73.986777,40.766513,-73.993768,40.761483,4
18.1,-73.988658,40.722538,-73.99424,40.69479000000001,2
7.3,-73.95425999999998,40.787315,-73.966392,40.8045,2
8.5,-74.007662,40.725857,-73.993078,40.752522,2
3.5,-73.968357,40.761527,-73.969862,40.760262,2
8.5,-73.97653199999998,40.75393,-73.992125,40.764282,2
9.0,-73.96802521,40.75542068,-73.98249817,40.73123169,4
7.0,-74.0051,40.71983,-73.993047,40.725452,2
6.0,-73.98145799999998,40.779067,-73.969267,40.793522,2
8.0,-73.98186700000002,40.773015,-73.953952,40.765682,4
12.5,-73.97320557,40.7953186,-73.98204803,40.76684189,2
6.5,-73.999013,40.745707,-74.006505,40.740535,2
20.5,-73.989695,40.72339,-73.982443,40.779805,5
5.5,-73.965142,40.75543,-73.972818,40.75257,4
9.0,-73.95528,40.779762,-73.96801500000002,40.78732,5
7.3,-74.005004,40.715514,-73.99113299999998,40.745385,2
4.5,-73.99280999999998,40.742743,-74.005667,40.748407,2
5.3,-73.959683,40.774457,-73.966944,40.76391,2
12.9,-73.954818,40.773308,-73.994837,40.733935,4
16.5,-73.972438,40.753515,-73.990574,40.739688,6
9.3,-73.982208,40.761162,-74.008515,40.719368,2
4.9,-73.988351,40.71875900000001,-73.982161,40.732087,2
12.5,-73.956778,40.771205,-73.98128100000002,40.735593,2
4.5,-73.979725,40.739235,-73.988607,40.73646,7
5.5,-73.99511719,40.73957825,-73.98391724,40.73914337,2
5.0,-73.952011,40.798937,-73.944526,40.794767,2
6.9,-73.965983,40.76788,-73.947659,40.776207,2
3.3,-73.986313,40.7489,-73.984893,40.74422,2
6.9,-73.991934,40.721942,-73.988327,40.740223,2
6.5,-73.994547,40.74037,-74.00178000000002,40.746015,4
5.0,-73.975584,40.760669,-73.98490799999998,40.757794,5
10.5,-73.983564,40.73838,-73.992824,40.720236,4
7.7,-74.00239,40.75017800000001,-74.005402,40.726587,2
10.9,-73.99109,40.733255,-73.98459799999998,40.757743,2
7.3,-74.002052,40.73492,-73.9815,40.720643,7
9.0,-73.97334000000002,40.769132,-73.966353,40.784052,4
3.5,-73.997665,40.74131,-74.002576,40.733897,2
10.1,-74.00040200000002,40.728742,-73.97865999999998,40.750907,2
9.7,-73.999887,40.734597,-73.98216,40.77207,4
8.5,-73.98933411,40.74197769,-74.00327301,40.72409439,7
6.5,-74.008512,40.72532800000001,-74.008512,40.72532800000001,2
7.7,-73.97013199999998,40.768552,-73.97592,40.785567,7
12.5,-73.989712,40.762164,-73.947712,40.78116,2
11.0,-73.987667,40.765247,-73.953937,40.786282,2
6.0,-73.992814,40.743377,-73.997242,40.753176,2
4.1,-73.967213,40.766664,-73.97364499999998,40.757092,2
4.1,-73.986677,40.753177,-73.979938,40.761443,2
6.1,-74.000777,40.731782,-73.99773499999998,40.746382,7
5.3,-73.982225,40.776908,-73.98499699999998,40.759972,2
8.3,-73.968038,40.802142,-73.951983,40.7902,2
3.7,-73.998385,40.724561,-74.000628,40.728593,2
8.5,-73.98320799999998,40.738645,-73.975463,40.75222700000001,2
5.9,-73.996054,40.743507,-74.00438100000002,40.749516,4
10.5,-73.983232,40.756177,-73.952522,40.786655,6
4.5,-73.99578000000002,40.72494,-73.98924,40.7305,2
13.5,-73.99256897,40.72438812,-73.94979858,40.72415161,2
9.0,-73.982987,40.762556,-73.98585600000001,40.732648,2
8.5,-74.005155,40.71943,-73.978432,40.721548,2
5.0,-73.944985,40.80862800000001,-73.941229,40.800226,4
11.3,-73.978832,40.762538,-73.994445,40.745732,2
6.1,-73.98123000000002,40.73768,-73.993258,40.742155,4
11.0,-73.97487199999998,40.763042,-73.974645,40.790735,4
4.5,-73.984638,40.739587,-73.994232,40.738722,7
6.0,-73.963828,40.767805,-73.96779699999998,40.761235,4
11.0,-73.977992,40.786707,-73.992113,40.754297,2
5.3,-74.015525,40.715802,-74.01427,40.703576,2
14.1,-73.967476,40.793082,-73.966987,40.792575,2
8.1,-74.007743,40.70567,-74.00846700000002,40.719795,2
2.5,-73.984812,40.761863,-73.983783,40.76142700000001,2
8.1,-73.987227,40.77082,-73.96023199999998,40.807917,6
11.3,-73.98416999999998,40.742583,-73.960205,40.778044,2
5.5,-73.987099,40.739469,-73.97816,40.74709,2
6.0,-73.997867,40.724412,-74.007165,40.715415,2
9.7,-73.991567,40.731995,-73.979863,40.762217,2
7.3,-73.98004,40.770653,-73.963307,40.762083,4
4.5,-73.98568399999998,40.76348,-73.974285,40.76338,2
11.0,-73.98594,40.755827,-73.985625,40.74537700000001,2
8.9,-73.97994200000002,40.765942,-73.990748,40.749985,2
10.5,-73.96494200000002,40.8086,-73.982045,40.773775,7
9.3,-74.007387,40.741132,-73.985563,40.752743,4
7.5,-73.979394,40.786847,-73.981826,40.777173,2
6.5,-73.983278,40.7683,-73.973141,40.760219,2
9.0,-73.986161,40.747086,-73.982153,40.72942000000001,2
10.1,-73.97532700000002,40.756922,-73.990707,40.734167,2
12.0,-73.97274017,40.76403046,-73.97323608,40.78950882,2
11.0,-73.95400500000002,40.784762,-73.963987,40.75672,2
14.1,-73.950815,40.77908,-73.979644,40.756011,2
9.3,-73.951532,40.769788,-73.977908,40.738297,2
7.7,-73.95548199999998,40.782506,-73.952608,40.76556400000001,2
6.5,-73.95918,40.783258,-73.98099300000001,40.780903,4
9.5,-73.994571,40.750218,-73.975631,40.756363,4
10.0,-73.993862,40.751879,-73.988395,40.731651,2
6.5,-73.97565999999998,40.752726,-73.992716,40.749323,2
4.1,-73.990197,40.75735,-73.998467,40.75979,2
6.0,-73.962515,40.755305,-73.954954,40.765506,2
10.5,-73.98165131,40.74703979,-74.00592804,40.74213028,2
8.1,-73.980396,40.759858,-73.978158,40.778396,2
7.5,-73.98706055,40.75090027,-73.99597168,40.76236343,2
5.3,-74.001582,40.756558,-73.991117,40.751211,2
4.5,-73.973025,40.762767,-73.96862,40.770257,7
16.1,-73.997937,40.761392,-74.009135,40.71105,7
9.7,-73.969465,40.775297,-73.97412800000002,40.783712,4
5.5,-73.979777,40.730192,-73.991332,40.732127,5
6.5,-73.96578979,40.79534912,-73.98162079,40.78067017,7
6.9,-74.004483,40.742173,-73.97877199999998,40.729608,2
6.0,-73.984822,40.744576,-73.990348,40.73683,2
9.5,-74.001888,40.735753,-73.989898,40.761615,2
8.0,-73.99498299999998,40.760203,-73.98795799999998,40.774942,2
10.1,-73.992888,40.752552,-73.956682,40.773285,2
8.5,-73.98070600000001,40.785131,-73.978953,40.763743,2
4.5,-73.97873,40.785315,-73.973383,40.792195,6
4.0,-73.977751,40.742508,-73.977063,40.73676,2
6.1,-73.997687,40.741025,-73.98036,40.760035,7
4.9,-73.983118,40.737705,-73.97655,40.750917,4
5.7,-73.988715,40.777812,-73.975635,40.77868,2
8.5,-73.97744751,40.75797653,-73.99528503,40.73939133,2
7.7,-73.98297,40.738984,-73.990799,40.755515,2
8.5,-73.946373,40.777367,-73.968632,40.761583,2
8.5,-73.97944100000002,40.743721,-73.974908,40.76169,2
7.5,-74.001763,40.735535,-74.013575,40.715442,2
3.7,-73.95454699999998,40.783953,-73.96003,40.776248,2
8.9,-73.985313,40.723688,-74.007462,40.710292,2
11.0,-74.006218,40.733917,-73.978887,40.753597,2
19.3,-73.958221,40.773036,-73.97403,40.794712,2
5.3,-73.98838,40.774687,-73.99398199999997,40.76069,2
17.5,-73.954309,40.764293,-73.978623,40.77757800000001,2
16.0,-73.98944855,40.71879959,-73.98668671,40.75663376,2
9.7,-73.978105,40.751525,-73.990752,40.73461500000001,2
7.3,-73.958225,40.781873,-73.963102,40.767482,2
6.0,-73.986618,40.772049,-73.97507,40.783542,2
12.5,-73.984821,40.768293,-73.98678000000002,40.736753,2
8.9,-73.95391,40.775357,-73.98482,40.747837,2
6.5,-74.003435,40.738747,-74.00395999999998,40.748035,2
10.1,-73.979233,40.729927,-74.0044,40.710092,2
3.7,-73.982088,40.727811,-73.983149,40.722511,2
10.1,-73.973965,40.779099,-73.978179,40.751794,2
8.0,-73.95825500000002,40.760457,-73.960286,40.773864,4
10.5,-73.96284200000002,40.778207,-73.975015,40.752265,4
6.0,-73.94948199999997,40.714081,-73.965581,40.712865,2
4.0,-73.980912,40.77959,-73.980857,40.785907,2
7.0,-73.982233,40.758038,-73.971601,40.76545,2
8.5,-73.957308,40.770188,-73.981328,40.753187,2
18.5,-73.99186800000003,40.695547,-73.954272,40.763826,2
6.5,-73.980173,40.744067,-73.995823,40.749478,2
9.5,-73.97176800000003,40.757644,-73.978365,40.736824,2
6.5,-74.004255,40.71657800000001,-73.984684,40.720345,2
5.5,-73.95835114,40.77581024,-73.96794128,40.76941681,7
7.3,-73.971098,40.760947,-73.97831,40.75095200000001,2
5.3,-73.991559,40.744389,-74.003473,40.732561,4
4.9,-73.998437,40.760717,-73.990257,40.75157700000001,2
4.9,-73.99576,40.716464,-73.989034,40.7275,2
14.0,-73.98915863,40.75765991,-73.95320129,40.78612137,2
6.9,-73.988373,40.753971,-74.007192,40.741356,2
7.3,-73.989712,40.73435,-73.975243,40.71905200000001,2
7.5,-73.968137,40.800232,-73.981492,40.780982,2
7.3,-73.975837,40.759397,-73.995643,40.764585,2
10.5,-73.980437,40.783452,-73.9444,40.775327,7
17.3,-73.98727199999998,40.72218,-73.979549,40.761482,2
5.7,-73.9915,40.7542,-73.9787,40.7522,2
8.9,-74.009703,40.72006500000001,-73.993088,40.742537,2
8.0,-73.98102,40.741872,-73.97538,40.747822,2
6.9,-73.985558,40.759531,-73.980463,40.749312,2
15.7,-73.96391700000002,40.808227,-73.997672,40.751697,2
9.5,-73.986723,40.725725,-73.959888,40.762547,2
15.5,-73.956608,40.778035,-73.956515,40.747567,2
8.1,-73.98513299999998,40.749003,-73.99356,40.731058,7
5.3,-73.952637,40.789304,-73.940128,40.802858,2
21.0,-73.96425629,40.8074913,-73.95623016,40.76331329,5
6.5,-73.991297,40.74998,-73.975657,40.754863,7
8.1,-73.9851,40.753117,-73.98666800000002,40.73818,2
6.5,-74.005282,40.719885,-74.00402700000002,40.740451,2
18.5,-73.98419952,40.72918701,-73.98299408,40.76781464,2
12.9,-73.96305799999998,40.799137,-73.93819599999998,40.804607,4
12.0,-73.971772,40.762947,-73.971052,40.79534,7
13.0,-73.961897,40.776222,-73.973175,40.753415,2
4.5,-73.957512,40.76155,-73.96403000000002,40.75545200000001,2
7.0,-74.003078,40.75152,-74.000031,40.737992,2
5.5,-73.97302246,40.76192093,-73.9598465,40.76254272,2
7.3,-73.968864,40.764368,-73.988125,40.740956,2
3.0,-73.97453399999998,40.788396,-73.97125600000003,40.792556,2
5.5,-73.992644,40.737435,-74.004952,40.737461,2
8.5,-74.006968,40.74391,-73.992952,40.73085800000001,2
7.7,-73.992948,40.733958,-73.978318,40.75112,2
4.1,-73.973233,40.763922,-73.986613,40.768355,4
16.5,-74.016492,40.709785,-73.9846,40.759897,4
12.1,-73.98921700000002,40.777002,-73.978888,40.74051,7
8.5,-73.99533199999998,40.741525,-73.981832,40.72441,7
3.7,-73.982253,40.776615,-73.977322,40.784661,4
7.1,-73.98123000000002,40.760432,-73.98983,40.738957,2
10.1,-74.005668,40.750955,-73.975967,40.760998,5
6.5,-73.99175699999998,40.750132,-73.983405,40.734325,2
18.1,-73.98895,40.759125,-74.011075,40.71094,5
6.5,-73.956327,40.781807,-73.965215,40.769612,5
3.3,-73.963779,40.771035,-73.960178,40.770331,2
8.9,-74.002452,40.718918,-73.984025,40.749915,5
6.9,-73.968852,40.754579,-73.98210300000002,40.73113,2
14.0,-74.008202,40.722542,-73.98342199999998,40.776782,2
11.0,-73.998807,40.76124,-74.005363,40.729213,7
15.5,-74.00624084,40.71736908,-73.99217224,40.75540543,2
6.9,-73.977808,40.755119,-73.95939200000002,40.771828,4
7.0,-73.97553253,40.75135039999999,-73.97958374,40.76105118,7
9.7,-73.949825,40.772112,-73.97059,40.796665,7
9.5,-73.991988,40.750027,-73.97169,40.747162,2
8.0,-73.970427,40.79901,-73.978223,40.783142,5
8.5,-74.00131226,40.75193787,-73.98169708,40.76377869,2
4.5,-73.983212,40.760136,-73.991414,40.750279,2
10.5,-73.952912,40.780218,-73.95407800000002,40.789952,7
6.9,-73.984728,40.758964,-74.008259,40.74887800000001,2
7.3,-73.994022,40.746412,-74.000242,40.7615,7
9.0,-73.990235,40.755914,-73.968652,40.760751,2
12.5,-73.979652,40.74854000000001,-74.000367,40.758113,4
8.1,-74.00159000000002,40.730598,-73.997893,40.756457,2
5.0,-73.97872,40.750283,-73.980737,40.74357,2
7.0,-73.98957,40.741765,-73.986405,40.75144,7
13.7,-73.94837199999998,40.79796500000001,-73.989603,40.757313,7
12.5,-74.000947,40.747258,-73.971438,40.797588,7
8.5,-73.950868,40.786308,-73.954136,40.764021,2
6.9,-73.974793,40.75986500000001,-73.955718,40.772732,0
10.0,-73.98009499999998,40.751537,-73.961965,40.770407,2
7.3,-74.014156,40.705917,-73.99993,40.723738,6
14.1,-73.981125,40.733452,-73.978157,40.773175,4
21.5,-74.01059000000002,40.705847,-73.982535,40.760617,2
6.5,-74.00793,40.723417,-74.01265,40.707055,7
13.5,-73.972497,40.759407,-74.00538,40.728267,2
2.5,-73.973214,40.790254,-73.972983,40.790556,2
5.7,-73.978207,40.758017,-73.980776,40.770816,2
6.0,-73.96794,40.802,-73.96719300000002,40.79319,2
4.9,-73.974204,40.754737,-73.98244100000002,40.742082,2
3.5,-73.985065,40.748322,-73.98723199999998,40.744822,4
8.5,-73.982198,40.775652,-73.991182,40.750783,2
6.1,-73.994037,40.73232700000001,-73.989612,40.738278,4
8.9,-73.98118000000002,40.72493,-73.976428,40.751021,2
2.9,-73.950989,40.709332,-73.95335899999998,40.708431,2
6.0,-73.980544,40.767382,-73.985959,40.758037,2
3.5,-73.96765,40.76078,-73.96414,40.76532,2
4.1,-73.993575,40.757105,-74.001223,40.757015,7
4.5,-73.977194,40.75001,-73.987143,40.739388,2
10.5,-74.003835,40.742786,-73.963083,40.757313,2
17.5,-74.01029399999999,40.708637,-73.975516,40.753449,2
3.7,-73.99465500000002,40.75072,-73.989937,40.756583,4
5.5,-73.968412,40.786502,-73.978802,40.783452,2
8.5,-73.98252600000002,40.771523,-73.977683,40.753519,2
6.5,-73.9678,40.756095,-73.983857,40.73372,2
7.5,-73.99735600000002,40.722242,-73.985681,40.71383400000001,2
5.5,-73.99233000000002,40.76416500000001,-73.990753,40.75603,4
4.0,-73.97707700000002,40.774487,-73.980675,40.769992,2
5.7,-73.953076,40.786174,-73.95305400000002,40.775107,5
6.1,-73.994727,40.736211,-73.989651,40.74514,2
3.7,-73.976858,40.78827800000001,-73.981504,40.780894,2
9.7,-74.002669,40.739891,-74.01365600000003,40.714843,2
9.3,-73.99114200000002,40.75548,-73.99342299999998,40.74311,2
5.0,-73.983703,40.746743,-73.978858,40.758274,2
7.3,-73.97426,40.791495,-73.963153,40.78182,2
12.5,-73.98893199999998,40.741377,-73.956372,40.7841,2
9.3,-73.981536,40.778783,-73.954278,40.78405,2
3.7,-73.982597,40.776232,-73.954002,40.770682,7
17.5,-74.009837,40.726047,-73.973832,40.763792,2
4.5,-73.95116800000002,40.782546,-73.949612,40.790313,2
9.5,-73.992869,40.758589,-73.98792399999998,40.769966,2
13.3,-73.982185,40.75297800000001,-74.005728,40.740003,2
5.3,-73.982877,40.766985,-73.98076,40.782617,4
8.1,-73.96999,40.75811,-73.980548,40.780037,2
4.5,-73.99432373,40.75650787,-74.00032806,40.75756454,2
10.1,-73.985068,40.77897700000001,-73.94899699999998,40.77170200000001,2
5.0,-73.981544,40.749475,-73.977471,40.742136,5
8.0,-73.98878,40.723112,-74.000535,40.72075,4
5.3,-73.981426,40.763866,-73.97385600000001,40.756356,2
6.5,-74.000703,40.7421,-73.985685,40.763423,2
16.0,-73.9757,40.76096,-73.997425,40.719505,2
7.5,-73.98760899999998,40.744016,-73.97805,40.76657700000001,2
6.0,-73.980835,40.764058,-73.99238199999998,40.752742,5
3.7,-73.98598299999998,40.740702,-73.980432,40.745735,2
6.1,-73.996811,40.723128,-73.984037,40.721555,4
5.5,-73.964937,40.806828,-73.970897,40.796088,2
5.7,-73.999827,40.738475,-74.00814,40.719895,7
10.5,-73.973355,40.78506,-73.986235,40.758395,2
16.5,-73.993158,40.73679600000001,-73.977712,40.766525,4
5.0,-73.981967,40.75938,-73.976713,40.766915,2
7.7,-73.991587,40.755978000000006,-73.97207,40.747695,2
7.7,-73.97981,40.713928,-73.99703199999998,40.723733,2
9.3,-73.994361,40.745846,-73.978746,40.766711,2
5.3,-73.989806,40.714186,-74.001992,40.706989,4
6.9,-73.99266,40.75678,-73.973197,40.753735,2
7.3,-73.97791,40.752777,-73.958075,40.761022,2
9.3,-73.987813,40.743838,-73.982892,40.775565,4
6.5,-73.96332199999998,40.798655,-73.98380999999998,40.782035,2
11.7,-73.978617,40.72434000000001,-73.959693,40.773608,2
5.4,-73.993307,40.728536,-73.986731,40.733028,2
2.9,-73.980502,40.780182,-73.976803,40.784213,4
5.7,-73.982362,40.773088,-73.985848,40.757,2
9.3,-73.97985899999998,40.765756,-73.95758199999999,40.779481,2
6.5,-73.978477,40.74537,-73.979824,40.75494000000001,2
5.3,-73.998588,40.745387,-74.009775,40.74638,7
7.7,-73.992,40.744255,-74.002782,40.730813,2
10.0,-73.964527,40.76057,-73.984762,40.742545,2
10.5,-73.98862700000002,40.744922,-73.99900799999998,40.720037,7
3.7,-73.966815,40.757308,-73.970972,40.75105,2
5.5,-73.989417,40.718955,-73.997037,40.723988,2
